symbol,longName,quoteType,currency,search_country,marketCap,Market_Cap,name
0128.HK,ENM Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 874849728, 'fmt': '874.85M', 'longFmt': '874,849,728'}",111511313,enm
0195.HK,Greentech Technology International Limited,EQUITY,HKD,hongkong,"{'raw': 874240000, 'fmt': '874.24M', 'longFmt': '874,240,000'}",111433595,greentech
1753.HK,Duiba Group Limited,EQUITY,HKD,hongkong,"{'raw': 872224192, 'fmt': '872.224M', 'longFmt': '872,224,192'}",111176653,duiba
3689.HK,"Guangdong Kanghua Healthcare Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 869424320, 'fmt': '869.424M', 'longFmt': '869,424,320'}",110819772,kanghua
6919.HK,Renrui Human Resources Technology Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 868813696, 'fmt': '868.814M', 'longFmt': '868,813,696'}",110741940,renrui
1240.HK,CNQC International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 865442368, 'fmt': '865.442M', 'longFmt': '865,442,368'}",110312219,cnqc
0039.HK,China Beidahuang Industry Group Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 865291712, 'fmt': '865.292M', 'longFmt': '865,291,712'}",110293016,beidahuang
0528.HK,Kingdom Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 863025728, 'fmt': '863.026M', 'longFmt': '863,025,728'}",110004186,"kingdom,holdings"
0538.HK,Ajisen (China) Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 862316608, 'fmt': '862.317M', 'longFmt': '862,316,608'}",109913799,ajisen
0102.HK,Summit Ascent Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 856793600, 'fmt': '856.794M', 'longFmt': '856,793,600'}",109209818,"summit,ascent"
0432.HK,Pacific Century Premium Developments Limited,EQUITY,HKD,hongkong,"{'raw': 856060800, 'fmt': '856.061M', 'longFmt': '856,060,800'}",109116413,"pacific,century"
1425.HK,Justin Allen Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 850000000, 'fmt': '850M', 'longFmt': '850,000,000'}",108343883,"justin,allen"
0810.HK,China Internet Investment Finance Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 865508800, 'fmt': '865.509M', 'longFmt': '865,508,800'}",110320687,"china,internet"
0573.HK,Tao Heung Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 841910528, 'fmt': '841.911M', 'longFmt': '841,910,528'}",107312771,heung
0439.HK,KuangChi Science Limited,EQUITY,HKD,hongkong,"{'raw': 837342528, 'fmt': '837.343M', 'longFmt': '837,342,528'}",106730518,kuangchi
0184.HK,Keck Seng Investments (Hong Kong) Limited,EQUITY,HKD,hongkong,"{'raw': 830088000, 'fmt': '830.088M', 'longFmt': '830,088,000'}",105805832,"keck,seng"
2321.HK,Swang Chai Chuan Limited,EQUITY,HKD,hongkong,"{'raw': 829040000, 'fmt': '829.04M', 'longFmt': '829,040,000'}",105672250,chuan
8039.HK,KNK Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 828240000, 'fmt': '828.24M', 'longFmt': '828,240,000'}",105570279,knk
0206.HK,"CMIC Ocean En-Tech Holding Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 827074624, 'fmt': '827.075M', 'longFmt': '827,074,624'}",105421736,cmic
1870.HK,Acme International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 823680064, 'fmt': '823.68M', 'longFmt': '823,680,064'}",104989054,"acme,international"
0521.HK,CWT International Limited,EQUITY,HKD,hongkong,"{'raw': 820799936, 'fmt': '820.8M', 'longFmt': '820,799,936'}",104621943,"cwt,international"
3636.HK,Poly Culture Group Corporation Limited,EQUITY,HKD,hongkong,"{'raw': 820232256, 'fmt': '820.232M', 'longFmt': '820,232,256'}",104549585,"poly,culture"
9928.HK,Times Neighborhood Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 818108608, 'fmt': '818.109M', 'longFmt': '818,108,608'}",104278898,"times,neighborhood"
8095.HK,Beijing Beida Jade Bird Universal Sci-Tech Company Limited,EQUITY,HKD,hongkong,"{'raw': 817916416, 'fmt': '817.916M', 'longFmt': '817,916,416'}",104254400,beida
1703.HK,Palace Banquet Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 816499968, 'fmt': '816.5M', 'longFmt': '816,499,968'}",104073855,"palace,banquet"
2146.HK,"Roiserv Lifestyle Services Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 815920000, 'fmt': '815.92M', 'longFmt': '815,920,000'}",103999930,roiserv
1483.HK,Net-a-Go Technology Company Limited,EQUITY,HKD,hongkong,"{'raw': 818849984, 'fmt': '818.85M', 'longFmt': '818,849,984'}",104373396,net-a-go
0618.HK,Peking University Resources (Holdings) Company Limited,EQUITY,HKD,hongkong,"{'raw': 808436160, 'fmt': '808.436M', 'longFmt': '808,436,160'}",103046015,"peking,university"
0677.HK,Golden Resources Development International Limited,EQUITY,HKD,hongkong,"{'raw': 806269760, 'fmt': '806.27M', 'longFmt': '806,269,760'}",102769878,"golden,resources"
8223.HK,Ziyuanyuan Holdings Group Limited,EQUITY,HKD,hongkong,"{'raw': 804000000, 'fmt': '804M', 'longFmt': '804,000,000'}",102480567,ziyuanyuan
0126.HK,Carrianna Group Holdings Company Limited,EQUITY,HKD,hongkong,"{'raw': 785680000, 'fmt': '785.68M', 'longFmt': '785,680,000'}",100145437,carrianna
1100.HK,Mainland Headwear Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 801299264, 'fmt': '801.299M', 'longFmt': '801,299,264'}",102136322,"mainland,headwear"
0075.HK,Y. T. Realty Group Limited,EQUITY,HKD,hongkong,"{'raw': 799556992, 'fmt': '799.557M', 'longFmt': '799,556,992'}",101914246,"y,t,realty"
1597.HK,China Nature Energy Technology Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 792500032, 'fmt': '792.5M', 'longFmt': '792,500,032'}",101014742,"china,nature"
1406.HK,Clarity Medical Group Holding Limited,EQUITY,HKD,hongkong,"{'raw': 792337984, 'fmt': '792.338M', 'longFmt': '792,337,984'}",100994086,"clarity,medical"
0929.HK,IPE Group Limited,EQUITY,HKD,hongkong,"{'raw': 789187456, 'fmt': '789.187M', 'longFmt': '789,187,456'}",100592509,"ipe,group"
3330.HK,Lingbao Gold Group Company Ltd.,EQUITY,HKD,hongkong,"{'raw': 786466624, 'fmt': '786.467M', 'longFmt': '786,466,624'}",100245703,lingbao
0715.HK,China Oceanwide Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 871705792, 'fmt': '871.706M', 'longFmt': '871,705,792'}",111110576,oceanwide
0169.HK,Wanda Hotel Development Company Limited,EQUITY,HKD,hongkong,"{'raw': 1094482560, 'fmt': '1.094B', 'longFmt': '1,094,482,560'}",139506459,"wanda,hotel"
3087.HK,Xtrackers FTSE Vietnam Swap UCITS ETF,EQUITY,HKD,hongkong,"{'raw': 3651699968, 'fmt': '3.652B', 'longFmt': '3,651,699,968'}",465458064,xtrackers
2827.HK,W.I.S.E. - CSI 300 China Tracker,EQUITY,HKD,hongkong,"{'raw': 5087759872, 'fmt': '5.088B', 'longFmt': '5,087,759,872'}",648503130,"wise,-"
3081.HK,Value Gold ETF,EQUITY,HKD,hongkong,"{'raw': 1054500032, 'fmt': '1.055B', 'longFmt': '1,054,500,032'}",134410150,"value,gold"
2823.HK,iShares FTSE China A50 ETF,EQUITY,HKD,hongkong,"{'raw': 53651079168, 'fmt': '53.651B', 'longFmt': '53,651,079,168'}",6838548528,a50
